alt_idx,sheaf_idx,s-t-tuple,weight,path
359,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",35,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
360,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
361,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
362,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
363,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",35,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
364,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
365,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
366,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
367,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",33,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
368,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
369,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
370,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",31,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_11_B-24-1-12-arr-left), (BOSB_11_B-24-1-12-arr-left, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
371,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",28,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_11_B-24-1-12-arr-left), (BOSB_11_B-24-1-12-arr-left, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
372,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_8_B-24-1-12-arr-right), (BOSB_8_B-24-1-12-arr-right, BOSB_8_B-24-1-12-dep-right), (BOSB_8_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
373,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_8_B-24-1-12-arr-right), (BOSB_8_B-24-1-12-arr-right, BOSB_8_B-24-1-12-dep-right), (BOSB_8_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
374,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
375,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",33,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
376,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
377,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
378,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",11,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
379,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",24,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_621_B-24-1-1-arr-left), (BWRS_621_B-24-1-1-arr-left, BWRS_621_B-24-1-1-dep-left), (BWRS_621_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
